,thc_emissions_[mg/km]
1471,49.22662638179499
1472,49.22662638179499
1473,49.22662638179499
1474,49.22662638179499
1475,49.22662638179499
1476,49.22662638179499
1477,49.22662638179499
1478,49.22662638179499
1479,49.22662638179499
1480,49.22662638179499
1481,49.22662638179499
1482,49.22662638179499
1483,49.22662638179499
1484,49.22662638179499
1485,49.22662638179499
1486,49.22662638179499
1487,49.22662638179499
1488,49.22662638179499
1489,49.22662638179499
1490,49.22662638179499
1491,49.22662638179499
1492,49.22662638179499
1493,49.22662638179499
1494,49.22662638179499
1495,49.22662638179499
1496,49.22662638179499
1497,49.22662638179499
1498,49.22662638179499
1499,49.22662638179499
1500,49.22662638179499
1501,49.22662638179499
1502,49.22662638179499
1503,49.22662638179499
1504,49.22662638179499
1505,49.22662638179499
1506,49.22662638179499
1507,49.22662638179499
1508,49.22662638179499
1509,49.22662638179499
1510,49.22662638179499
1511,49.22662638179499
1512,49.22662638179499
1513,49.22662638179499
1514,49.22662638179499
1515,49.22662638179499
1516,49.22662638179499
1517,49.22662638179499
1518,49.22662638179499
1519,61.0
1520,49.22662638179499
1521,61.0
1522,68.0
1523,49.22662638179499
1524,49.22662638179499
1525,49.22662638179499
1526,49.22662638179499
1527,68.0
1528,49.22662638179499
1529,49.22662638179499
1530,49.22662638179499
1531,49.22662638179499
1532,49.22662638179499
1533,49.22662638179499
1534,59.0
1535,49.22662638179499
1536,49.22662638179499
1537,49.22662638179499
1538,49.22662638179499
1539,49.22662638179499
1540,49.22662638179499
1541,49.22662638179499
1542,49.22662638179499
1543,49.22662638179499
1544,49.22662638179499
1545,49.22662638179499
1546,49.22662638179499
1547,74.0
1548,49.22662638179499
1549,49.22662638179499
1550,68.0
1551,68.0
1552,49.22662638179499
1553,49.22662638179499
1554,74.0
1555,61.0
1556,61.0
1557,49.22662638179499
1558,49.22662638179499
1559,49.22662638179499
1560,49.22662638179499
1561,49.22662638179499
1562,49.22662638179499
1563,59.0
1564,74.0
1565,49.22662638179499
1566,61.0
1567,49.22662638179499
1568,49.22662638179499
1569,68.0
1570,49.22662638179499
1571,68.0
1572,49.22662638179499
1573,49.22662638179499
1574,49.22662638179499
1575,49.22662638179499
1576,49.22662638179499
1577,64.0
1578,82.0
1579,82.0
1580,64.0
1581,49.22662638179499
1582,49.22662638179499
1583,49.22662638179499
1584,71.0
1585,67.0
1586,49.22662638179499
1587,49.22662638179499
1588,67.0
1589,49.22662638179499
1590,49.22662638179499
1591,61.0
1592,49.22662638179499
1593,49.22662638179499
1594,49.22662638179499
1595,49.22662638179499
1596,169.0
1597,49.22662638179499
1598,86.0
1599,49.22662638179499
1600,49.22662638179499
1601,49.22662638179499
1602,49.22662638179499
1603,49.22662638179499
1604,49.22662638179499
1605,49.22662638179499
1606,49.22662638179499
1607,49.22662638179499
1608,49.22662638179499
1609,49.22662638179499
1610,49.22662638179499
1611,49.22662638179499
1612,61.0
1613,71.0
1614,43.0
1615,62.0
1616,49.22662638179499
1617,59.0
1618,43.0
1619,62.0
1620,71.0
1621,49.22662638179499
1622,43.0
1623,62.0
1624,71.0
1625,49.22662638179499
1626,49.22662638179499
1627,49.22662638179499
1628,49.22662638179499
1629,49.22662638179499
1630,49.22662638179499
1631,49.22662638179499
1632,49.22662638179499
1633,49.22662638179499
1634,49.22662638179499
1635,49.22662638179499
1636,49.22662638179499
1637,49.22662638179499
1638,49.22662638179499
1639,49.22662638179499
1640,61.0
1641,49.22662638179499
1642,49.22662638179499
1643,67.0
1644,61.0
1645,49.22662638179499
1646,67.0
1647,61.0
1648,49.22662638179499
1649,49.22662638179499
1650,49.22662638179499
1651,49.22662638179499
1652,49.22662638179499
1653,49.22662638179499
1654,49.22662638179499
1655,49.22662638179499
1656,49.22662638179499
1657,49.22662638179499
1658,49.22662638179499
1659,49.22662638179499
1660,49.22662638179499
1661,49.22662638179499
1662,49.22662638179499
1663,49.22662638179499
1664,49.22662638179499
1665,49.22662638179499
1666,49.22662638179499
1667,49.22662638179499
1668,49.22662638179499
1669,49.22662638179499
1670,49.22662638179499
1671,49.22662638179499
1672,49.22662638179499
1673,49.22662638179499
1674,49.22662638179499
1675,49.22662638179499
1676,49.22662638179499
1677,49.22662638179499
1678,49.22662638179499
1679,49.22662638179499
1680,49.22662638179499
1681,49.22662638179499
1682,49.22662638179499
1683,49.22662638179499
1684,49.22662638179499
1685,49.22662638179499
1686,49.22662638179499
1687,49.22662638179499
1688,49.22662638179499
1689,49.22662638179499
1690,49.22662638179499
1691,49.22662638179499
1692,49.22662638179499
1693,49.22662638179499
1694,49.22662638179499
1695,49.22662638179499
1696,49.22662638179499
1697,49.22662638179499
1698,49.22662638179499
1699,119.0
1700,107.0
1701,89.0
1702,106.0
1703,114.0
1704,113.0
1705,37.0
1706,36.0
1707,47.0
1708,31.0
1709,113.0
1710,109.0
1711,88.0
1712,103.0
1713,73.0
1714,69.0
1715,86.0
1716,150.0
1717,130.0
1718,180.0
1719,49.22662638179499
1720,49.22662638179499
1721,49.22662638179499
1722,150.0
1723,180.0
1724,90.0
1725,80.0
1726,140.0
1727,90.0
1728,38.0
1729,38.0
1730,34.0
1731,37.0
1732,49.22662638179499
1733,49.22662638179499
1734,61.0
1735,71.0
1736,121.0
1737,119.0
1738,91.0
1739,91.0
1740,91.0
1741,49.22662638179499
1742,76.0
1743,49.22662638179499
1744,67.0
1745,77.0
1746,49.22662638179499
1747,49.22662638179499
1748,49.22662638179499
1749,49.22662638179499
1750,91.0
1751,49.22662638179499
1752,182.0
1753,49.22662638179499
1754,91.0
1755,49.22662638179499
1756,76.0
1757,49.22662638179499
1758,67.0
1759,77.0
1760,49.22662638179499
1761,49.22662638179499
1762,49.22662638179499
1763,49.22662638179499
1764,91.0
1765,49.22662638179499
1766,182.0
1767,49.22662638179499
1768,108.0
1769,49.22662638179499
1770,131.0
1771,49.22662638179499
1772,49.22662638179499
1773,130.0
1774,49.22662638179499
1775,49.22662638179499
1776,108.0
1777,96.0
1778,103.0
1779,80.0
1780,70.0
1781,32.0
1782,53.0
1783,42.0
1784,49.22662638179499
1785,49.22662638179499
1786,73.0
1787,80.0
1788,47.0
1789,50.0
1790,44.0
1791,49.0
1792,49.22662638179499
1793,49.22662638179499
1794,49.22662638179499
1795,49.22662638179499
1796,49.22662638179499
1797,60.0
1798,133.0
1799,55.0
1800,35.0
1801,32.0
1802,53.0
1803,42.0
1804,49.22662638179499
1805,49.22662638179499
1806,73.0
1807,80.0
1808,47.0
1809,50.0
1810,44.0
1811,49.0
1812,49.22662638179499
1813,49.22662638179499
1814,49.22662638179499
1815,49.22662638179499
1816,49.22662638179499
1817,60.0
1818,133.0
1819,55.0
1820,35.0
1821,110.0
1822,131.0
1823,131.0
1824,133.0
1825,68.0
1826,68.0
1827,49.22662638179499
1828,53.0
1829,58.0
1830,65.0
1831,51.0
1832,66.0
1833,44.0
1834,64.0
1835,49.22662638179499
1836,49.22662638179499
1837,49.22662638179499
1838,49.22662638179499
1839,47.0
1840,26.0
1841,25.0
1842,49.22662638179499
1843,68.0
1844,82.0
1845,49.22662638179499
1846,36.0
1847,56.0
1848,32.0
1849,53.0
1850,42.0
1851,49.22662638179499
1852,47.0
1853,50.0
1854,44.0
1855,49.0
1856,49.22662638179499
1857,49.22662638179499
1858,49.22662638179499
1859,49.22662638179499
1860,67.0
1861,132.0
1862,42.0
1863,42.0
1864,58.0
1865,32.0
1866,53.0
1867,42.0
1868,49.22662638179499
1869,47.0
1870,50.0
1871,44.0
1872,49.0
1873,49.22662638179499
1874,49.22662638179499
1875,49.22662638179499
1876,49.22662638179499
1877,67.0
1878,132.0
1879,42.0
1880,42.0
1881,58.0
1882,64.0
1883,70.0
1884,54.0
1885,54.0
1886,49.22662638179499
1887,49.22662638179499
1888,82.0
1889,158.0
1890,95.0
1891,64.0
1892,115.0
1893,64.0
1894,115.0
1895,108.0
1896,108.0
1897,122.0
1898,127.0
1899,110.0
1900,48.0
1901,58.0
1902,95.0
1903,139.0
1904,47.0
1905,56.0
1906,122.0
1907,111.0
1908,122.0
1909,111.0
1910,122.0
1911,111.0
1912,97.0
1913,105.0
1914,97.0
1915,105.0
1916,49.22662638179499
1917,49.22662638179499
1918,97.0
1919,105.0
1920,97.0
1921,105.0
1922,79.0
1923,86.0
1924,79.0
1925,86.0
1926,79.0
1927,86.0
1928,79.0
1929,86.0
1930,79.0
1931,86.0
1932,48.0
1933,62.0
1934,48.0
1935,62.0
1936,49.22662638179499
1937,49.22662638179499
1938,49.22662638179499
1939,49.22662638179499
1940,48.0
1941,62.0
1942,48.0
1943,62.0
1944,125.0
1945,125.0
1946,93.0
1947,91.0
1948,93.0
1949,91.0
1950,49.22662638179499
1951,49.22662638179499
1952,49.22662638179499
1953,49.22662638179499
1954,57.0
1955,45.0
1956,57.0
1957,45.0
1958,49.22662638179499
1959,49.22662638179499
1960,49.22662638179499
1961,49.22662638179499
1962,42.0
1963,60.0
1964,42.0
1965,60.0
1966,125.0
1967,135.0
1968,73.0
1969,108.0
1970,73.0
1971,108.0
1972,108.0
1973,169.0
1974,135.0
1975,108.0
1976,108.0
1977,95.0
1978,95.0
1979,49.22662638179499
1980,54.0
1981,65.0
1982,127.0
1983,108.0
1984,131.0
1985,161.0
1986,65.0
1987,84.0
1988,49.22662638179499
1989,49.22662638179499
1990,49.22662638179499
1991,49.22662638179499
1992,73.0
1993,43.0
1994,73.0
1995,90.0
1996,94.0
1997,92.0
1998,88.0
1999,95.0
2000,49.22662638179499
2001,71.0
2002,37.0
2003,37.0
2004,93.0
2005,93.0
2006,49.22662638179499
2007,49.22662638179499
2008,130.0
2009,10.0
2010,156.0
2011,137.0
2012,75.0
2013,89.0
2014,118.0
2015,121.0
2016,49.22662638179499
2017,40.0
2018,49.22662638179499
2019,49.22662638179499
2020,49.22662638179499
2021,82.0
2022,166.0
2023,71.0
2024,64.0
2025,191.0
2026,60.0
2027,179.0
2028,49.22662638179499
2029,49.22662638179499
2030,49.22662638179499
2031,49.22662638179499
2032,49.22662638179499
2033,49.22662638179499
2034,126.0
2035,84.0
2036,49.22662638179499
2037,49.22662638179499
2038,49.22662638179499
2039,49.22662638179499
2040,68.0
2041,76.0
2042,49.22662638179499
2043,49.22662638179499
2044,118.0
2045,49.22662638179499
2046,88.0
2047,100.0
2048,49.22662638179499
2049,49.22662638179499
2050,58.0
2051,49.22662638179499
2052,49.22662638179499
2053,68.0
2054,74.0
2055,49.22662638179499
2056,49.22662638179499
2057,49.22662638179499
2058,49.22662638179499
2059,49.22662638179499
2060,42.0
2061,79.0
2062,49.22662638179499
2063,119.0
2064,49.22662638179499
2065,119.0
2066,49.22662638179499
2067,49.22662638179499
2068,49.22662638179499
2069,79.0
2070,83.0
2071,79.0
2072,83.0
2073,79.0
2074,83.0
2075,49.22662638179499
2076,49.22662638179499
2077,49.22662638179499
2078,49.22662638179499
2079,49.22662638179499
2080,49.22662638179499
2081,49.22662638179499
2082,49.22662638179499
2083,49.22662638179499
2084,49.22662638179499
2085,49.22662638179499
2086,49.22662638179499
2087,49.22662638179499
2088,49.22662638179499
2089,49.22662638179499
2090,49.22662638179499
2091,49.22662638179499
2092,49.22662638179499
2093,48.0
2094,61.0
2095,132.0
2096,49.22662638179499
2097,121.0
2098,49.22662638179499
2099,82.0
2100,49.22662638179499
2101,49.22662638179499
2102,49.22662638179499
2103,49.22662638179499
2104,49.22662638179499
2105,49.22662638179499
2106,50.0
2107,49.22662638179499
2108,50.0
2109,49.22662638179499
2110,110.0
2111,80.0
2112,49.22662638179499
2113,49.22662638179499
2114,130.0
2115,120.0
2116,49.22662638179499
2117,49.22662638179499
2118,130.0
2119,120.0
2120,49.22662638179499
2121,49.22662638179499
2122,80.0
2123,49.22662638179499
2124,80.0
2125,49.22662638179499
2126,49.22662638179499
2127,49.22662638179499
2128,49.22662638179499
2129,49.22662638179499
2130,49.22662638179499
2131,90.0
2132,49.22662638179499
2133,70.0
2134,49.22662638179499
2135,90.0
2136,80.0
2137,49.22662638179499
2138,49.22662638179499
2139,110.0
2140,80.0
2141,49.22662638179499
2142,49.22662638179499
2143,80.0
2144,60.0
2145,60.0
2146,70.0
2147,90.0
2148,49.22662638179499
2149,49.22662638179499
2150,49.22662638179499
2151,49.22662638179499
2152,52.0
2153,65.0
2154,49.22662638179499
2155,49.22662638179499
2156,49.22662638179499
2157,49.22662638179499
2158,49.22662638179499
2159,106.0
2160,63.0
2161,84.0
2162,70.0
2163,49.22662638179499
2164,49.22662638179499
2165,78.0
2166,79.0
2167,46.0
2168,79.0
2169,72.0
2170,90.0
2171,90.0
2172,70.0
2173,70.0
2174,110.0
2175,166.0
2176,89.0
2177,49.22662638179499
2178,49.22662638179499
2179,49.22662638179499
2180,71.0
2181,49.22662638179499
2182,49.22662638179499
2183,49.22662638179499
2184,49.22662638179499
2185,89.0
2186,49.22662638179499
2187,49.22662638179499
2188,49.22662638179499
2189,71.0
2190,49.22662638179499
2191,49.22662638179499
2192,49.22662638179499
2193,49.22662638179499
2194,92.0
2195,49.22662638179499
2196,49.22662638179499
2197,114.0
2198,155.0
2199,88.0
2200,49.22662638179499
2201,114.0
2202,155.0
2203,88.0
2204,49.22662638179499
2205,131.0
2206,49.22662638179499
2207,49.22662638179499
2208,49.22662638179499
2209,49.22662638179499
2210,83.0
2211,49.22662638179499
2212,109.0
2213,59.0
2214,49.22662638179499
2215,49.22662638179499
2216,140.0
2217,49.22662638179499
2218,49.22662638179499
2219,49.22662638179499
2220,70.0
2221,49.22662638179499
2222,97.0
2223,49.22662638179499
2224,49.22662638179499
2225,49.22662638179499
2226,101.0
2227,49.22662638179499
2228,49.22662638179499
2229,49.22662638179499
2230,103.0
2231,42.0
2232,49.22662638179499
2233,49.22662638179499
2234,73.0
2235,49.22662638179499
2236,49.22662638179499
2237,77.0
2238,107.0
2239,49.22662638179499
2240,49.22662638179499
2241,49.22662638179499
2242,49.22662638179499
2243,49.22662638179499
2244,49.22662638179499
2245,49.22662638179499
2246,49.22662638179499
2247,49.22662638179499
2248,49.22662638179499
2249,49.22662638179499
2250,54.0
2251,49.22662638179499
2252,49.22662638179499
2253,54.0
2254,49.22662638179499
2255,49.22662638179499
2256,110.0
2257,49.22662638179499
2258,110.0
2259,49.22662638179499
2260,49.22662638179499
2261,49.22662638179499
2262,73.0
2263,49.22662638179499
2264,49.22662638179499
2265,49.22662638179499
2266,49.22662638179499
2267,137.0
2268,49.22662638179499
2269,137.0
2270,49.22662638179499
2271,89.0
2272,49.22662638179499
2273,115.0
2274,49.22662638179499
2275,89.0
2276,49.22662638179499
2277,115.0
2278,49.22662638179499
2279,115.0
2280,49.22662638179499
2281,115.0
2282,49.22662638179499
2283,115.0
2284,49.22662638179499
2285,91.0
2286,49.22662638179499
2287,91.0
2288,49.22662638179499
2289,91.0
2290,49.22662638179499
2291,91.0
2292,49.22662638179499
2293,91.0
2294,49.22662638179499
2295,91.0
2296,49.22662638179499
2297,49.22662638179499
2298,49.22662638179499
2299,49.22662638179499
2300,49.22662638179499
2301,49.22662638179499
2302,49.22662638179499
2303,49.22662638179499
2304,49.22662638179499
2305,49.22662638179499
2306,49.22662638179499
2307,47.0
2308,49.22662638179499
2309,47.0
2310,49.22662638179499
2311,49.22662638179499
2312,47.0
2313,49.22662638179499
2314,47.0
2315,47.0
2316,49.22662638179499
2317,49.22662638179499
2318,49.22662638179499
2319,49.22662638179499
2320,49.22662638179499
2321,49.22662638179499
2322,49.22662638179499
2323,49.22662638179499
2324,61.0
2325,49.22662638179499
2326,49.22662638179499
2327,61.0
2328,49.22662638179499
2329,49.22662638179499
2330,49.22662638179499
2331,49.22662638179499
2332,49.22662638179499
2333,49.22662638179499
2334,49.22662638179499
2335,49.22662638179499
2336,49.22662638179499
2337,49.22662638179499
2338,49.22662638179499
2339,49.22662638179499
2340,49.22662638179499
2341,49.22662638179499
2342,49.22662638179499
2343,49.22662638179499
2344,49.22662638179499
2345,49.22662638179499
2346,49.22662638179499
2347,49.22662638179499
2348,49.22662638179499
2349,49.22662638179499
2350,49.22662638179499
2351,49.22662638179499
2352,49.22662638179499
2353,49.22662638179499
2354,49.22662638179499
2355,49.22662638179499
2356,128.0
2357,106.0
2358,71.0
2359,61.0
2360,66.0
2361,102.0
2362,71.0
2363,71.0
2364,71.0
2365,62.0
2366,74.0
2367,74.0
2368,74.0
2369,62.0
2370,62.0
2371,49.22662638179499
2372,49.22662638179499
2373,59.0
2374,59.0
2375,59.0
2376,59.0
2377,49.22662638179499
2378,49.22662638179499
2379,49.22662638179499
2380,49.22662638179499
2381,49.22662638179499
2382,37.0
2383,66.0
2384,49.22662638179499
2385,49.22662638179499
2386,49.22662638179499
2387,49.22662638179499
2388,49.22662638179499
2389,49.22662638179499
2390,49.22662638179499
2391,49.22662638179499
2392,130.0
2393,130.0
2394,120.0
2395,80.0
2396,90.0
2397,80.0
2398,100.0
2399,80.0
2400,100.0
2401,80.0
2402,90.0
2403,108.0
2404,81.0
2405,78.0
2406,81.0
2407,78.0
2408,130.0
2409,130.0
2410,150.0
2411,80.0
2412,100.0
2413,90.0
2414,100.0
2415,90.0
2416,100.0
2417,80.0
2418,100.0
2419,81.0
2420,78.0
2421,81.0
2422,78.0
2423,119.0
2424,129.0
2425,112.0
2426,134.0
2427,134.0
2428,157.0
2429,113.0
