,fuel_cost_10000-12000_miles
1861,541.8692
1862,541.8692
1863,541.8692
1864,541.8692
1865,541.8692
1866,541.8692
1867,541.8692
1868,541.8692
1869,541.8692
1870,541.8692
1871,541.8692
1872,541.8692
1873,541.8692
1874,541.8692
1875,541.8692
1876,541.8692
1877,541.8692
1878,541.8692
1879,541.8692
1880,541.8692
1881,541.8692
1882,541.8692
1883,541.8692
1884,541.8692
1885,541.8692
1886,541.8692
1887,541.8692
1888,541.8692
1889,541.8692
1890,541.8692
1891,541.8692
1892,541.8692
1893,541.8692
1894,541.8692
1895,541.8692
1896,541.8692
1897,541.8692
1898,541.8692
1899,541.8692
1900,541.8692
1901,541.8692
1902,541.8692
1903,541.8692
1904,541.8692
1905,541.8692
1906,541.8692
1907,541.8692
1908,541.8692
1909,541.8692
1910,541.8692
1911,541.8692
1912,541.8692
1913,541.8692
1914,541.8692
1915,541.8692
1916,541.8692
1917,541.8692
1918,541.8692
1919,541.8692
1920,541.8692
1921,541.8692
1922,541.8692
1923,541.8692
1924,541.8692
1925,541.8692
1926,541.8692
1927,541.8692
1928,541.8692
1929,541.8692
1930,541.8692
1931,541.8692
1932,541.8692
1933,541.8692
1934,541.8692
1935,541.8692
1936,541.8692
1937,541.8692
1938,541.8692
1939,541.8692
1940,541.8692
1941,541.8692
1942,541.8692
1943,541.8692
1944,541.8692
1945,541.8692
1946,541.8692
1947,541.8692
1948,541.8692
1949,541.8692
1950,541.8692
1951,541.8692
1952,541.8692
1953,541.8692
1954,541.8692
1955,541.8692
1956,541.8692
1957,541.8692
1958,541.8692
1959,541.8692
1960,541.8692
1961,541.8692
1962,541.8692
1963,541.8692
1964,541.8692
1965,541.8692
1966,541.8692
1967,541.8692
1968,541.8692
1969,541.8692
1970,541.8692
1971,541.8692
1972,541.8692
1973,541.8692
1974,541.8692
1975,541.8692
1976,541.8692
1977,541.8692
1978,541.8692
1979,541.8692
1980,541.8692
1981,541.8692
1982,541.8692
1983,541.8692
1984,541.8692
1985,541.8692
1986,541.8692
1987,541.8692
1988,541.8692
1989,541.8692
1990,541.8692
1991,541.8692
1992,541.8692
1993,541.8692
1994,541.8692
1995,541.8692
1996,541.8692
1997,541.8692
1998,541.8692
1999,541.8692
2000,541.8692
2001,541.8692
2002,541.8692
2003,541.8692
2004,541.8692
2005,541.8692
2006,541.8692
2007,541.8692
2008,541.8692
2009,541.8692
2010,541.8692
2011,541.8692
2012,541.8692
2013,541.8692
2014,541.8692
2015,541.8692
2016,541.8692
2017,541.8692
2018,541.8692
2019,541.8692
2020,541.8692
2021,541.8692
2022,541.8692
2023,541.8692
2024,541.8692
2025,541.8692
2026,541.8692
2027,541.8692
2028,541.8692
2029,541.8692
2030,541.8692
2031,541.8692
2032,541.8692
2033,541.8692
2034,541.8692
2035,541.8692
2036,541.8692
2037,541.8692
2038,541.8692
2039,541.8692
2040,541.8692
2041,541.8692
2042,541.8692
2043,541.8692
2044,541.8692
2045,541.8692
2046,541.8692
2047,541.8692
2048,541.8692
2049,541.8692
2050,541.8692
2051,541.8692
2052,541.8692
2053,541.8692
2054,541.8692
2055,541.8692
2056,541.8692
2057,541.8692
2058,541.8692
2059,541.8692
2060,541.8692
2061,541.8692
2062,541.8692
2063,541.8692
2064,541.8692
2065,541.8692
2066,541.8692
2067,541.8692
2068,541.8692
2069,541.8692
2070,541.8692
2071,541.8692
2072,541.8692
2073,541.8692
2074,541.8692
2075,541.8692
2076,541.8692
2077,541.8692
2078,541.8692
2079,541.8692
2080,541.8692
2081,541.8692
2082,541.8692
2083,541.8692
2084,541.8692
2085,541.8692
2086,541.8692
2087,541.8692
2088,541.8692
2089,541.8692
2090,541.8692
2091,541.8692
2092,541.8692
2093,541.8692
2094,541.8692
2095,541.8692
2096,541.8692
2097,541.8692
2098,541.8692
2099,541.8692
2100,541.8692
2101,541.8692
2102,541.8692
2103,541.8692
2104,541.8692
2105,541.8692
2106,541.8692
2107,541.8692
2108,541.8692
2109,541.8692
2110,541.8692
2111,541.8692
2112,541.8692
2113,541.8692
2114,541.8692
2115,541.8692
2116,541.8692
2117,541.8692
2118,541.8692
2119,541.8692
2120,541.8692
2121,541.8692
2122,541.8692
2123,541.8692
2124,541.8692
2125,541.8692
2126,541.8692
2127,541.8692
2128,541.8692
2129,541.8692
2130,541.8692
2131,541.8692
2132,541.8692
2133,541.8692
2134,541.8692
2135,541.8692
2136,541.8692
2137,541.8692
2138,541.8692
2139,541.8692
2140,541.8692
2141,541.8692
2142,541.8692
2143,541.8692
2144,541.8692
2145,541.8692
2146,541.8692
2147,541.8692
2148,541.8692
2149,541.8692
2150,541.8692
2151,541.8692
2152,541.8692
2153,541.8692
2154,541.8692
2155,541.8692
2156,541.8692
2157,541.8692
2158,541.8692
2159,541.8692
2160,541.8692
2161,541.8692
2162,541.8692
2163,541.8692
2164,541.8692
2165,541.8692
2166,541.8692
2167,541.8692
2168,541.8692
2169,541.8692
2170,541.8692
2171,541.8692
2172,541.8692
2173,541.8692
2174,541.8692
2175,541.8692
2176,541.8692
2177,541.8692
2178,541.8692
2179,541.8692
2180,541.8692
2181,541.8692
2182,541.8692
2183,541.8692
2184,541.8692
2185,541.8692
2186,541.8692
2187,541.8692
2188,541.8692
2189,541.8692
2190,541.8692
2191,541.8692
2192,541.8692
2193,541.8692
2194,541.8692
2195,541.8692
2196,541.8692
2197,541.8692
2198,541.8692
2199,541.8692
2200,541.8692
2201,541.8692
2202,541.8692
2203,541.8692
2204,541.8692
2205,541.8692
2206,541.8692
2207,541.8692
2208,541.8692
2209,541.8692
2210,541.8692
2211,541.8692
2212,541.8692
2213,541.8692
2214,541.8692
2215,541.8692
2216,541.8692
2217,541.8692
2218,541.8692
2219,541.8692
2220,541.8692
2221,541.8692
2222,541.8692
2223,541.8692
2224,541.8692
2225,541.8692
2226,541.8692
2227,541.8692
2228,541.8692
2229,541.8692
2230,541.8692
2231,541.8692
2232,541.8692
2233,541.8692
2234,541.8692
2235,541.8692
2236,541.8692
2237,541.8692
2238,541.8692
2239,541.8692
2240,541.8692
2241,541.8692
2242,541.8692
2243,541.8692
2244,541.8692
2245,541.8692
2246,541.8692
2247,541.8692
2248,541.8692
2249,541.8692
2250,541.8692
2251,541.8692
2252,541.8692
2253,541.8692
2254,541.8692
2255,541.8692
2256,541.8692
2257,541.8692
2258,541.8692
2259,541.8692
2260,541.8692
2261,541.8692
2262,541.8692
2263,541.8692
2264,541.8692
2265,541.8692
2266,541.8692
2267,541.8692
2268,541.8692
2269,541.8692
2270,541.8692
2271,541.8692
2272,541.8692
2273,541.8692
2274,541.8692
2275,541.8692
2276,541.8692
2277,541.8692
2278,541.8692
2279,541.8692
2280,541.8692
2281,541.8692
2282,541.8692
2283,541.8692
2284,541.8692
2285,541.8692
2286,541.8692
2287,541.8692
2288,541.8692
2289,541.8692
2290,541.8692
2291,541.8692
2292,541.8692
2293,541.8692
2294,541.8692
2295,541.8692
2296,541.8692
2297,541.8692
2298,541.8692
2299,541.8692
2300,541.8692
2301,541.8692
2302,541.8692
2303,541.8692
2304,541.8692
2305,541.8692
2306,541.8692
2307,541.8692
2308,541.8692
2309,541.8692
2310,541.8692
2311,541.8692
2312,541.8692
2313,541.8692
2314,541.8692
2315,541.8692
2316,541.8692
2317,541.8692
2318,541.8692
2319,541.8692
2320,541.8692
2321,541.8692
2322,541.8692
2323,541.8692
2324,541.8692
2325,541.8692
2326,541.8692
2327,541.8692
2328,541.8692
2329,541.8692
2330,541.8692
2331,541.8692
2332,541.8692
2333,541.8692
2334,541.8692
2335,541.8692
2336,541.8692
2337,541.8692
2338,541.8692
2339,541.8692
2340,541.8692
2341,541.8692
2342,541.8692
2343,541.8692
2344,541.8692
2345,541.8692
2346,541.8692
2347,541.8692
2348,541.8692
2349,541.8692
2350,541.8692
2351,541.8692
2352,541.8692
2353,541.8692
2354,541.8692
2355,541.8692
2356,541.8692
2357,541.8692
2358,541.8692
2359,541.8692
2360,541.8692
2361,541.8692
2362,541.8692
2363,541.8692
2364,541.8692
2365,541.8692
2366,541.8692
2367,541.8692
2368,541.8692
2369,541.8692
2370,541.8692
2371,541.8692
2372,541.8692
2373,541.8692
2374,541.8692
2375,541.8692
2376,541.8692
2377,541.8692
2378,541.8692
2379,541.8692
2380,541.8692
2381,541.8692
2382,541.8692
2383,541.8692
2384,541.8692
2385,541.8692
2386,541.8692
2387,541.8692
2388,541.8692
2389,541.8692
2390,541.8692
2391,541.8692
2392,541.8692
2393,541.8692
2394,541.8692
2395,541.8692
2396,541.8692
2397,541.8692
2398,541.8692
2399,541.8692
2400,541.8692
2401,541.8692
2402,541.8692
2403,541.8692
2404,541.8692
2405,541.8692
2406,541.8692
2407,541.8692
2408,541.8692
2409,541.8692
2410,541.8692
2411,541.8692
2412,541.8692
2413,541.8692
2414,541.8692
2415,541.8692
2416,541.8692
2417,541.8692
2418,541.8692
2419,541.8692
2420,541.8692
2421,541.8692
2422,541.8692
2423,541.8692
2424,541.8692
2425,541.8692
2426,541.8692
2427,541.8692
2428,541.8692
2429,541.8692
2430,541.8692
2431,541.8692
2432,541.8692
2433,541.8692
2434,541.8692
2435,541.8692
2436,541.8692
2437,541.8692
2438,541.8692
2439,541.8692
2440,541.8692
2441,541.8692
2442,541.8692
2443,541.8692
2444,541.8692
2445,541.8692
2446,541.8692
2447,541.8692
2448,541.8692
2449,541.8692
2450,541.8692
2451,541.8692
2452,541.8692
2453,541.8692
2454,541.8692
2455,541.8692
2456,541.8692
2457,541.8692
2458,541.8692
2459,541.8692
2460,541.8692
2461,541.8692
2462,541.8692
2463,541.8692
2464,541.8692
2465,541.8692
2466,541.8692
2467,541.8692
2468,541.8692
2469,541.8692
2470,541.8692
2471,541.8692
2472,541.8692
2473,541.8692
2474,541.8692
2475,541.8692
2476,541.8692
2477,541.8692
2478,541.8692
2479,541.8692
2480,541.8692
2481,541.8692
2482,541.8692
2483,541.8692
2484,541.8692
2485,541.8692
2486,541.8692
2487,541.8692
2488,541.8692
2489,541.8692
2490,541.8692
2491,541.8692
2492,541.8692
2493,541.8692
2494,541.8692
2495,541.8692
2496,541.8692
2497,541.8692
2498,541.8692
2499,541.8692
2500,541.8692
2501,541.8692
2502,541.8692
2503,541.8692
2504,541.8692
2505,541.8692
2506,541.8692
2507,541.8692
2508,541.8692
2509,541.8692
2510,541.8692
2511,541.8692
2512,541.8692
2513,541.8692
2514,541.8692
2515,541.8692
2516,541.8692
2517,541.8692
2518,541.8692
2519,541.8692
2520,541.8692
2521,541.8692
2522,541.8692
2523,541.8692
2524,541.8692
2525,541.8692
2526,541.8692
2527,541.8692
2528,541.8692
2529,541.8692
2530,541.8692
2531,541.8692
2532,541.8692
2533,541.8692
2534,541.8692
2535,541.8692
2536,541.8692
2537,541.8692
2538,541.8692
2539,541.8692
2540,541.8692
2541,541.8692
2542,541.8692
2543,541.8692
2544,541.8692
2545,541.8692
2546,541.8692
2547,541.8692
2548,541.8692
2549,541.8692
2550,541.8692
2551,541.8692
2552,541.8692
2553,541.8692
2554,541.8692
2555,541.8692
2556,541.8692
2557,541.8692
2558,541.8692
2559,541.8692
2560,541.8692
2561,541.8692
2562,541.8692
2563,541.8692
2564,541.8692
2565,541.8692
2566,541.8692
2567,541.8692
2568,541.8692
2569,541.8692
2570,541.8692
2571,541.8692
2572,541.8692
2573,541.8692
2574,541.8692
2575,541.8692
2576,541.8692
2577,541.8692
2578,541.8692
2579,541.8692
2580,541.8692
2581,541.8692
2582,541.8692
2583,541.8692
2584,541.8692
2585,541.8692
2586,541.8692
2587,541.8692
2588,541.8692
2589,541.8692
2590,541.8692
2591,541.8692
2592,541.8692
2593,541.8692
2594,541.8692
2595,541.8692
2596,541.8692
2597,541.8692
2598,541.8692
2599,541.8692
2600,541.8692
2601,541.8692
2602,541.8692
2603,541.8692
2604,541.8692
2605,541.8692
2606,541.8692
2607,541.8692
2608,541.8692
2609,541.8692
2610,541.8692
2611,541.8692
2612,541.8692
2613,541.8692
2614,541.8692
2615,541.8692
2616,541.8692
2617,541.8692
2618,541.8692
2619,541.8692
2620,541.8692
2621,541.8692
2622,541.8692
2623,541.8692
2624,541.8692
2625,541.8692
2626,541.8692
2627,541.8692
2628,541.8692
2629,541.8692
2630,541.8692
2631,541.8692
2632,541.8692
2633,541.8692
2634,541.8692
2635,541.8692
2636,541.8692
2637,541.8692
2638,541.8692
2639,541.8692
2640,541.8692
2641,541.8692
2642,541.8692
2643,541.8692
2644,541.8692
2645,541.8692
2646,541.8692
2647,541.8692
2648,541.8692
2649,541.8692
2650,541.8692
2651,541.8692
2652,541.8692
2653,541.8692
2654,541.8692
2655,541.8692
2656,541.8692
2657,541.8692
2658,541.8692
2659,541.8692
2660,541.8692
2661,541.8692
2662,541.8692
2663,541.8692
2664,541.8692
2665,541.8692
2666,541.8692
2667,541.8692
2668,541.8692
2669,541.8692
2670,541.8692
2671,541.8692
2672,541.8692
2673,541.8692
2674,541.8692
2675,541.8692
2676,541.8692
2677,541.8692
2678,541.8692
2679,541.8692
2680,541.8692
2681,541.8692
2682,541.8692
2683,541.8692
2684,541.8692
2685,541.8692
2686,541.8692
2687,541.8692
2688,541.8692
2689,541.8692
2690,541.8692
2691,541.8692
2692,541.8692
2693,541.8692
2694,541.8692
2695,541.8692
2696,541.8692
2697,541.8692
2698,541.8692
2699,541.8692
2700,541.8692
2701,541.8692
2702,541.8692
2703,541.8692
2704,541.8692
2705,541.8692
2706,541.8692
2707,541.8692
2708,541.8692
2709,541.8692
2710,541.8692
2711,541.8692
2712,541.8692
2713,541.8692
2714,541.8692
2715,541.8692
2716,541.8692
2717,541.8692
2718,541.8692
2719,541.8692
2720,541.8692
2721,541.8692
2722,541.8692
2723,541.8692
2724,541.8692
2725,541.8692
2726,541.8692
2727,541.8692
2728,541.8692
2729,541.8692
2730,541.8692
2731,541.8692
2732,541.8692
2733,541.8692
2734,541.8692
2735,541.8692
2736,541.8692
2737,541.8692
2738,541.8692
2739,541.8692
2740,541.8692
2741,541.8692
2742,541.8692
2743,541.8692
2744,541.8692
2745,541.8692
2746,541.8692
2747,541.8692
2748,541.8692
2749,541.8692
2750,541.8692
2751,541.8692
2752,541.8692
2753,541.8692
2754,541.8692
2755,541.8692
2756,541.8692
2757,541.8692
2758,541.8692
2759,541.8692
2760,541.8692
2761,541.8692
2762,541.8692
2763,541.8692
2764,541.8692
2765,541.8692
2766,541.8692
2767,541.8692
2768,541.8692
2769,541.8692
2770,541.8692
2771,541.8692
2772,541.8692
2773,541.8692
2774,541.8692
2775,541.8692
2776,541.8692
2777,541.8692
2778,541.8692
2779,541.8692
2780,541.8692
2781,541.8692
2782,541.8692
2783,541.8692
2784,541.8692
2785,541.8692
2786,541.8692
2787,541.8692
2788,541.8692
2789,541.8692
2790,541.8692
2791,541.8692
2792,541.8692
2793,541.8692
2794,541.8692
2795,541.8692
2796,541.8692
2797,541.8692
2798,541.8692
2799,541.8692
2800,541.8692
2801,541.8692
2802,541.8692
2803,541.8692
2804,541.8692
2805,541.8692
2806,541.8692
2807,541.8692
2808,541.8692
2809,541.8692
2810,541.8692
2811,541.8692
2812,541.8692
2813,541.8692
2814,541.8692
2815,541.8692
2816,541.8692
2817,541.8692
2818,541.8692
2819,541.8692
2820,541.8692
2821,541.8692
2822,541.8692
2823,541.8692
2824,541.8692
2825,541.8692
2826,541.8692
2827,541.8692
2828,541.8692
2829,541.8692
2830,541.8692
2831,541.8692
2832,541.8692
2833,541.8692
2834,541.8692
2835,541.8692
2836,541.8692
2837,541.8692
2838,541.8692
2839,541.8692
2840,541.8692
2841,541.8692
2842,541.8692
2843,541.8692
2844,541.8692
2845,541.8692
2846,541.8692
2847,541.8692
2848,541.8692
2849,541.8692
2850,541.8692
2851,541.8692
2852,541.8692
2853,541.8692
2854,541.8692
2855,541.8692
2856,541.8692
2857,541.8692
2858,541.8692
2859,541.8692
2860,541.8692
2861,541.8692
2862,541.8692
2863,541.8692
2864,541.8692
2865,541.8692
2866,541.8692
2867,541.8692
2868,541.8692
2869,541.8692
2870,541.8692
2871,541.8692
2872,541.8692
2873,541.8692
2874,541.8692
2875,541.8692
2876,541.8692
2877,541.8692
2878,541.8692
2879,541.8692
2880,541.8692
2881,541.8692
2882,541.8692
2883,541.8692
2884,541.8692
2885,541.8692
2886,541.8692
2887,541.8692
2888,541.8692
2889,541.8692
2890,541.8692
2891,541.8692
2892,541.8692
2893,541.8692
2894,541.8692
2895,541.8692
2896,541.8692
2897,541.8692
2898,541.8692
2899,541.8692
2900,541.8692
2901,541.8692
2902,541.8692
2903,541.8692
2904,541.8692
2905,541.8692
2906,541.8692
2907,541.8692
2908,541.8692
2909,541.8692
2910,541.8692
2911,541.8692
2912,541.8692
2913,541.8692
2914,541.8692
2915,541.8692
2916,541.8692
2917,541.8692
2918,541.8692
2919,541.8692
2920,541.8692
2921,541.8692
2922,541.8692
2923,541.8692
2924,541.8692
2925,541.8692
2926,541.8692
2927,541.8692
2928,541.8692
2929,541.8692
2930,541.8692
2931,541.8692
2932,541.8692
2933,541.8692
2934,541.8692
2935,541.8692
2936,541.8692
2937,541.8692
2938,541.8692
2939,541.8692
2940,541.8692
2941,541.8692
2942,541.8692
2943,541.8692
2944,541.8692
2945,541.8692
2946,541.8692
2947,541.8692
2948,541.8692
2949,541.8692
2950,541.8692
2951,541.8692
2952,541.8692
2953,541.8692
2954,541.8692
2955,541.8692
2956,541.8692
2957,541.8692
2958,541.8692
2959,541.8692
2960,541.8692
2961,541.8692
2962,541.8692
2963,541.8692
2964,541.8692
2965,541.8692
2966,541.8692
2967,541.8692
2968,541.8692
2969,541.8692
2970,541.8692
2971,541.8692
2972,541.8692
2973,541.8692
2974,541.8692
2975,541.8692
2976,541.8692
2977,541.8692
2978,541.8692
2979,541.8692
2980,541.8692
2981,541.8692
2982,541.8692
2983,541.8692
2984,541.8692
2985,541.8692
2986,541.8692
2987,541.8692
2988,541.8692
2989,541.8692
2990,541.8692
2991,541.8692
2992,541.8692
2993,541.8692
2994,541.8692
2995,541.8692
2996,541.8692
2997,541.8692
2998,541.8692
2999,541.8692
3000,541.8692
3001,541.8692
3002,541.8692
3003,541.8692
3004,541.8692
3005,541.8692
3006,541.8692
3007,541.8692
3008,541.8692
3009,541.8692
3010,541.8692
3011,541.8692
3012,541.8692
3013,541.8692
3014,541.8692
3015,541.8692
3016,541.8692
3017,541.8692
3018,541.8692
3019,541.8692
3020,541.8692
3021,541.8692
3022,541.8692
3023,541.8692
3024,541.8692
3025,541.8692
3026,541.8692
3027,541.8692
3028,541.8692
3029,541.8692
3030,541.8692
3031,541.8692
3032,541.8692
3033,541.8692
3034,541.8692
3035,541.8692
3036,541.8692
3037,541.8692
3038,541.8692
3039,541.8692
3040,541.8692
3041,541.8692
3042,541.8692
3043,541.8692
3044,541.8692
3045,541.8692
3046,541.8692
3047,541.8692
3048,541.8692
3049,541.8692
3050,541.8692
3051,541.8692
3052,541.8692
3053,541.8692
3054,541.8692
3055,541.8692
3056,541.8692
3057,541.8692
3058,541.8692
3059,541.8692
3060,541.8692
3061,541.8692
3062,541.8692
3063,541.8692
3064,541.8692
3065,541.8692
3066,541.8692
3067,541.8692
3068,541.8692
3069,541.8692
3070,541.8692
3071,541.8692
3072,541.8692
3073,541.8692
3074,541.8692
3075,541.8692
3076,541.8692
3077,541.8692
3078,541.8692
3079,541.8692
3080,541.8692
3081,541.8692
3082,541.8692
3083,541.8692
3084,541.8692
3085,541.8692
3086,541.8692
3087,541.8692
3088,541.8692
3089,541.8692
3090,541.8692
3091,541.8692
3092,541.8692
3093,541.8692
3094,541.8692
3095,541.8692
3096,541.8692
3097,541.8692
3098,541.8692
3099,541.8692
3100,541.8692
3101,541.8692
3102,541.8692
3103,541.8692
3104,541.8692
3105,541.8692
3106,541.8692
3107,541.8692
3108,541.8692
3109,541.8692
3110,541.8692
3111,541.8692
3112,541.8692
3113,541.8692
3114,541.8692
3115,541.8692
3116,541.8692
3117,541.8692
3118,541.8692
3119,541.8692
3120,541.8692
3121,541.8692
3122,541.8692
3123,541.8692
3124,541.8692
3125,541.8692
3126,541.8692
3127,541.8692
3128,541.8692
3129,541.8692
3130,541.8692
3131,541.8692
3132,541.8692
3133,541.8692
3134,541.8692
3135,541.8692
3136,541.8692
3137,541.8692
3138,541.8692
3139,541.8692
3140,541.8692
3141,541.8692
3142,541.8692
3143,541.8692
3144,541.8692
3145,541.8692
3146,541.8692
3147,541.8692
3148,541.8692
3149,541.8692
3150,541.8692
3151,541.8692
3152,541.8692
3153,541.8692
3154,541.8692
3155,541.8692
3156,541.8692
3157,541.8692
3158,541.8692
3159,541.8692
3160,541.8692
3161,541.8692
3162,541.8692
3163,541.8692
3164,541.8692
3165,541.8692
3166,541.8692
3167,541.8692
3168,541.8692
3169,541.8692
3170,541.8692
3171,541.8692
3172,541.8692
3173,541.8692
3174,541.8692
3175,541.8692
3176,541.8692
3177,541.8692
3178,541.8692
3179,541.8692
3180,541.8692
3181,541.8692
3182,541.8692
3183,541.8692
3184,541.8692
3185,541.8692
3186,541.8692
3187,541.8692
3188,541.8692
3189,541.8692
3190,541.8692
3191,541.8692
3192,541.8692
3193,541.8692
3194,541.8692
3195,541.8692
3196,541.8692
3197,541.8692
3198,541.8692
3199,541.8692
3200,541.8692
3201,541.8692
3202,541.8692
3203,541.8692
3204,541.8692
3205,541.8692
3206,541.8692
3207,541.8692
3208,541.8692
3209,541.8692
3210,541.8692
3211,541.8692
3212,541.8692
3213,541.8692
3214,541.8692
3215,541.8692
3216,541.8692
3217,541.8692
3218,541.8692
3219,541.8692
3220,541.8692
3221,541.8692
3222,541.8692
3223,541.8692
3224,541.8692
3225,541.8692
3226,541.8692
3227,541.8692
3228,541.8692
3229,541.8692
3230,541.8692
3231,541.8692
3232,541.8692
3233,541.8692
3234,541.8692
3235,541.8692
3236,541.8692
3237,541.8692
3238,541.8692
3239,541.8692
3240,541.8692
3241,541.8692
3242,541.8692
3243,541.8692
3244,541.8692
3245,541.8692
3246,541.8692
3247,541.8692
3248,541.8692
3249,541.8692
3250,541.8692
3251,541.8692
3252,541.8692
3253,541.8692
3254,541.8692
3255,541.8692
3256,541.8692
3257,541.8692
3258,541.8692
3259,541.8692
3260,541.8692
3261,541.8692
3262,541.8692
3263,541.8692
3264,541.8692
3265,541.8692
3266,541.8692
3267,541.8692
3268,541.8692
3269,541.8692
3270,541.8692
3271,541.8692
3272,541.8692
3273,541.8692
3274,541.8692
3275,541.8692
3276,541.8692
3277,541.8692
3278,541.8692
3279,541.8692
3280,541.8692
3281,541.8692
3282,541.8692
3283,541.8692
3284,541.8692
3285,541.8692
3286,541.8692
3287,541.8692
3288,541.8692
3289,541.8692
3290,541.8692
3291,541.8692
